Date,High,Low,Open,Close,Volume,Adj Close,ClosePrice,Fast10DayEMA,Slow40DayEMA,APO,Trades,Position,Pnl
2014-03-03,601.664794921875,593.8441162109375,601.121826171875,599.0994262695312,4225379.0,599.0994262695312,599.0994262695312,601.5230118525208,582.4412248239466,19.081787028574126,0,10,17.70904541015625
2014-03-04,605.7295532226562,602.49169921875,605.2314453125,605.1865844726562,2946403.0,605.1865844726562,605.1865844726562,602.0560581830553,583.3291201914275,18.72693799162778,0,10,17.70904541015625
2014-03-05,609.25634765625,603.4431762695312,605.25634765625,606.8553466796875,2479860.0,606.8553466796875,606.8553466796875,602.6577587603547,584.1204630238614,18.53729573649332,0,10,17.70904541015625
2014-03-06,610.78564453125,607.0247192382812,608.8578491210938,607.52783203125,2545706.0,607.52783203125,607.52783203125,603.1524477786916,584.7583712525029,18.394076526188655,0,10,17.70904541015625
2014-03-07,611.2040405273438,603.4580688476562,611.1094360351562,605.1268310546875,3041558.0,605.1268310546875,605.1268310546875,603.3174035039128,585.2149366024089,18.10246690150393,0,10,17.70904541015625
2014-03-10,606.5465087890625,599.7968139648438,605.5751342773438,603.5228271484375,2438305.0,603.5228271484375,603.5228271484375,603.332656252244,585.5796441997014,17.753012052542545,0,10,17.70904541015625
2014-03-11,604.8927001953125,596.0857543945312,604.6187133789062,597.7544555664062,3438841.0,597.7544555664062,597.7544555664062,603.0071414997532,585.7702550464355,17.236886453317652,0,10,17.70904541015625
2014-03-12,601.6697998046875,589.8839721679688,595.9661865234375,601.3958129882812,3943325.0,601.3958129882812,601.3958129882812,602.9223475226828,585.9908650876165,16.9314824350663,0,10,17.70904541015625
2014-03-13,602.9898681640625,590.1679077148438,601.7196044921875,592.3098754882812,4708784.0,592.3098754882812,592.3098754882812,602.3829763727227,586.0770297226616,16.305946650061173,0,10,17.70904541015625
2014-03-14,593.2114868164062,584.0757446289062,588.7880859375,584.2102661132812,4604996.0,584.2102661132812,584.2102661132812,601.1237919011893,586.0423266594348,15.081465241754472,0,10,17.70904541015625
2014-03-17,596.2999267578125,586.8553466796875,587.4232177734375,593.82421875,4340408.0,593.82421875,593.82421875,600.5970603956192,586.19298246199,14.404077933629196,0,10,17.70904541015625
2014-03-18,603.5029296875,594.3024291992188,595.1044311523438,603.368408203125,3643606.0,603.368408203125,603.368408203125,600.7971310667735,586.5256487060404,14.271482360733103,0,10,17.70904541015625
2014-03-19,603.7320556640625,594.9749145507812,603.6373901367188,597.3858642578125,3237891.0,597.3858642578125,597.3858642578125,600.5490772587098,586.7375226171312,13.811554641578596,0,10,17.70904541015625
2014-03-20,602.5465087890625,595.4481201171875,597.7345581054688,596.3447265625,3382029.0,596.3447265625,596.3447265625,600.2385258085473,586.9279110090324,13.310614799514838,0,10,17.70904541015625
2014-03-21,602.5564575195312,589.0172119140625,600.9026489257812,589.3110961914062,6441052.0,589.3110961914062,589.3110961914062,599.3607702213277,586.9792706764853,12.381499544842427,0,10,17.70904541015625
2014-03-24,590.2376708984375,570.8353881835938,589.8839721679688,576.802978515625,6096968.0,576.802978515625,576.802978515625,597.0682012084224,586.7017954392392,10.366405769183189,0,10,17.70904541015625
2014-03-25,582.7357788085938,571.3583984375,580.8229370117188,577.196533203125,4838468.0,577.196533203125,577.196533203125,594.7929794994043,586.4098092356613,8.383170263742954,0,10,17.70904541015625
2014-03-26,583.5975341796875,563.6373291015625,578.8353881835938,563.8714599609375,5179341.0,563.8714599609375,563.8714599609375,590.4000614560568,585.5507498117895,4.849311644267345,0,10,17.70904541015625
2014-03-27,566.44482421875,551.4061279296875,566.44482421875,556.9309692382812,13136.0,556.9309692382812,556.9309692382812,584.6713277588918,584.236463970341,0.4348637885508424,0,10,17.70904541015625
2014-03-28,564.879150390625,557.140380859375,559.6634521484375,558.456787109375,41213.0,558.456787109375,558.456787109375,579.6826907099468,582.9202516446883,-3.2375609347415093,-1,0,-369.26513671875
2014-03-31,565.4475708007812,555.4051513671875,565.337890625,555.4450073242188,10830.0,555.4450073242188,555.4450073242188,574.5866484929538,581.3703922485535,-6.78374375559963,0,0,-369.26513671875
2014-04-01,566.8936157226562,557.1802368164062,557.1802368164062,565.6071166992188,7922.0,565.6071166992188,565.6071166992188,572.6708781210033,580.468104509912,-7.797226388908712,0,0,-369.26513671875
2014-04-02,603.1740112304688,560.6507568359375,598.3472290039062,565.4475708007812,147103.0,565.4475708007812,565.4475708007812,571.1352042519458,579.6113486283082,-8.476144376362413,0,0,-369.26513671875
2014-04-03,585.6720581054688,562.58544921875,568.2897338867188,568.1800537109375,5099161.0,568.1800537109375,568.1800537109375,570.5242362716489,578.9772700248815,-8.453033753232603,0,0,-369.26513671875
2014-04-04,576.1880493164062,541.5132446289062,573.0765991210938,541.6528930664062,6369339.0,541.6528930664062,541.6528930664062,564.0763803343536,576.7408687478614,-12.664488413507797,-1,-10,-369.26513671875
2014-04-07,546.978271484375,525.7066650390625,539.2594604492188,536.6765747070312,4401652.0,536.6765747070312,536.6765747070312,557.5107425622933,574.1651658892036,-16.65442332691032,0,-10,-319.501953125
2014-04-08,553.4804077148438,540.1270751953125,541.1143798828125,553.3806762695312,3151228.0,553.3806762695312,553.3806762695312,556.5242795542181,572.8332647992883,-16.308985245070176,0,-10,-486.54296875
2014-04-09,563.822021484375,551.43603515625,558.0877685546875,562.5953979492188,3330820.0,562.5953979492188,562.5953979492188,557.9070447941649,572.2076629024951,-14.30061810833024,-1,-20,-578.690185546875
2014-04-10,563.4530639648438,538.4217529296875,563.4530639648438,539.4688720703125,4036853.0,539.4688720703125,539.4688720703125,553.5611575495491,570.1373688290902,-16.5762112795411,-1,-30,-116.15966796874886
2014-04-11,538.521484375,525.08837890625,531.0918579101562,529.147216796875,3924846.0,529.147216796875,529.147216796875,547.3531891568812,567.3409644835709,-19.987775326689757,1,-20,381.07503255208485
2014-04-14,542.6102905273438,528.1100463867188,536.7763061523438,531.0619506835938,2575050.0,531.0619506835938,531.0619506835938,543.1362209294591,564.8214867235479,-21.685265794088764,1,-10,492.07071940104356
2014-04-15,536.9757080078125,517.0404663085938,535.3502197265625,534.9712524414062,3855055.0,534.9712524414062,534.9712524414062,541.144522902641,562.8679321288607,-21.7234092262197,1,0,116.102294921875
2014-04-16,555.4749145507812,538.521484375,541.5132446289062,555.0161743164062,4893298.0,555.0161743164062,555.0161743164062,544.2074935266917,562.4027849527738,-18.19529142608212,-1,-10,116.102294921875
2014-04-17,547.9954833984375,529.6957397460938,547.307373046875,534.6321411132812,6809544.0,534.6321411132812,534.6321411132812,542.2815121488604,560.9041629869733,-18.622650838112918,-1,-20,319.942626953125
2014-04-21,535.2305297851562,524.160888671875,534.6321411132812,527.1726684570312,2566728.0,527.1726684570312,527.1726684570312,539.4192011659261,559.1896925496834,-19.770491383757303,1,-10,645.64697265625
2014-04-22,535.7590942382812,526.065673828125,527.1925659179688,533.345703125,2365376.0,533.345703125,533.345703125,538.3153518197953,557.9294930812686,-19.614141261473264,1,0,407.4017333984375
2014-04-23,532.4082641601562,524.8091430664062,532.3284912109375,525.4972534179688,2052319.0,525.4972534179688,525.4972534179688,536.0709885763378,556.4059479790457,-20.33495940270791,-1,-10,407.4017333984375
2014-04-24,530.1943359375,520.6904296875,528.61865234375,523.7221069335938,1883156.0,523.7221069335938,523.7221069335938,533.8649729641747,554.8394751309045,-20.974502166729735,0,-10,425.1531982421875
2014-04-25,523.2633666992188,514.0087890625,521.0794067382812,514.7667236328125,2100351.0,514.7667236328125,514.7667236328125,530.1973460274896,552.7748101745157,-22.577464147026035,-1,-20,514.70703125
2014-04-28,517.1800537109375,501.42333984375,515.7639770507812,515.7340698242188,3335533.0,515.7340698242188,515.7340698242188,527.3120281977909,550.7922998099223,-23.480271612131332,1,-10,539.3392944335938
2014-04-29,528.0103759765625,514.9063110351562,515.4847412109375,526.2551879882812,2699090.0,526.2551879882812,526.2551879882812,527.102225496041,549.4854249048763,-22.383199408835253,-1,-20,349.32759602864735
2014-04-30,526.5543212890625,521.08935546875,526.1554565429688,525.218017578125,1751195.0,525.218017578125,525.218017578125,526.7490494489799,548.2650461876902,-21.515996738710328,0,-20,380.44270833333485
2014-05-01,531.4708251953125,522.4456176757812,525.6668090820312,529.8952026367188,1905517.0,529.8952026367188,529.8952026367188,527.2866485959944,547.4228893247023,-20.13624072870789,0,-20,240.12715657552235
2014-05-02,532.5379028320312,524.1708984375,532.298583984375,526.4845581054688,1688523.0,526.4845581054688,526.4845581054688,527.1696921822834,546.6037617059867,-19.43406952370333,0,-20,342.44649251302235
2014-05-05,527.451904296875,519.8926391601562,523.383056640625,526.3648681640625,1024104.0,526.3648681640625,526.3648681640625,527.0529938367363,545.8164270557472,-18.76343321901095,0,-20,346.03719075520985
2014-05-06,525.3676147460938,513.6497802734375,523.7919311523438,513.7295532226562,1689025.0,513.7295532226562,513.7295532226562,525.0186032884625,544.5019464765509,-19.483343188088384,-1,-30,703.9878845214844
2014-05-07,515.2653198242188,501.9219665527344,514.3777465820312,508.5637512207031,3224328.0,508.5637512207031,508.5637512207031,522.5299421011384,543.043680024598,-20.51373792345953,1,-20,1025.604248046875
2014-05-08,515.8138427734375,505.0633544921875,507.0678405761719,509.60089111328125,2021334.0,509.60089111328125,509.60089111328125,520.8713103051427,541.8926287914827,-21.021318486339965,1,-10,1088.731536865234
2014-05-09,518.4765014648438,502.81951904296875,509.3515625,517.3097534179688,2439479.0,517.3097534179688,517.3097534179688,520.4254367354771,541.0669457752963,-20.641509039819198,1,0,697.8042602539062
2014-05-12,528.7383422851562,517.5889892578125,522.07666015625,528.4691162109375,1912536.0,528.4691162109375,528.4691162109375,521.43134105416,540.644270861111,-19.21292980695091,-1,-10,697.8042602539062
2014-05-13,534.6022338867188,528.0601806640625,529.4364624023438,531.6304321289062,1653427.0,531.6304321289062,531.6304321289062,522.7088129193116,540.3413644353751,-17.632551516063472,0,-10,666.1911010742188
2014-05-14,531.5406494140625,523.8517456054688,531.5406494140625,525.2080688476562,1191763.0,525.2080688476562,525.2080688476562,523.0147390320876,539.8443738511808,-16.829634819093144,0,-10,730.4147338867188
2014-05-15,524.43017578125,516.0032958984375,524.2606201171875,518.5562744140625,1704367.0,518.5562744140625,518.5562744140625,522.612378185923,539.3289362384239,-16.716558052500886,0,-10,796.9326782226562
2014-05-16,520.371337890625,514.0287475585938,519.9624633789062,519.2045288085938,1485267.0,519.2045288085938,519.2045288085938,522.3233474708321,538.8710099923635,-16.54766252153138,0,-10,790.4501342773438
2014-05-19,528.3294677734375,516.1658935546875,518.277099609375,527.4119873046875,1277799.0,527.4119873046875,527.4119873046875,522.7554532638092,538.6099473177252,-15.854494053916028,0,-10,708.3755493164062
2014-05-20,534.7618408203125,524.8590087890625,528.28955078125,528.3195190429688,1784787.0,528.3195190429688,528.3195190429688,523.2066190519416,538.3860823264962,-15.179463274554564,0,-10,699.3002319335938
2014-05-21,537.7067260742188,530.45361328125,531.44091796875,537.4644165039062,1196275.0,537.4644165039062,537.4644165039062,524.4955257372869,538.3637285272073,-13.86820278992036,0,-10,607.8512573242188
2014-05-22,546.1007080078125,539.2993774414062,539.6483764648438,543.567626953125,1615824.0,543.567626953125,543.567626953125,526.5157400166654,538.5116177522175,-11.995877735552085,0,-10,546.8191528320312
2014-05-23,552.1241455078125,542.2113647460938,545.7615966796875,551.1867065429688,1932190.0,551.1867065429688,551.1867065429688,529.607340356802,538.9377623832045,-9.330422026402516,0,-10,470.62835693359375
2014-05-27,564.4503173828125,552.8322143554688,554.4776611328125,564.4004516601562,2104161.0,564.4004516601562,564.4004516601562,535.1353073734674,540.023151032422,-4.88784365895458,0,-10,338.49090576171875
2014-05-28,566.2852783203125,559.4639892578125,563.0242309570312,560.1421508789062,1652023.0,560.1421508789062,560.1421508789062,539.63774595691,540.9950119929034,-1.3572660359934616,0,-10,381.07391357421875
2014-05-29,562.4557495117188,557.1802368164062,561.8075561523438,558.5465087890625,1354108.0,558.5465087890625,558.5465087890625,543.3240268726075,541.9130238715373,1.4110030010701848,1,0,397.03033447265625
2014-05-30,559.8130493164062,554.387939453125,559.2645263671875,558.3570556640625,1771149.0,558.3570556640625,558.3570556640625,546.4439026566012,542.8286284383405,3.6152742182606517,0,0,397.03033447265625
2014-06-02,559.3642578125,544.2357788085938,559.164794921875,552.413330078125,1435029.0,552.413330078125,552.413330078125,547.7156135186161,543.3764550578295,4.339158460786621,0,0,397.03033447265625
2014-06-03,550.8276977539062,541.0645141601562,549.4813842773438,543.4479370117188,1866611.0,543.4479370117188,543.4479370117188,546.8052910131796,543.3805458652117,3.424745147967883,0,0,397.03033447265625
2014-06-04,547.10791015625,537.27490234375,540.0173950195312,543.168701171875,1816473.0,543.168701171875,543.168701171875,546.0564605072552,543.3688423688317,2.687618138423545,0,0,397.03033447265625
2014-06-05,553.4305419921875,542.9592895507812,544.9039916992188,552.3834228515625,1689125.0,552.3834228515625,552.3834228515625,547.2884095833256,543.8397674869625,3.4486420963630735,0,0,397.03033447265625
2014-06-06,556.5320434570312,547.4270629882812,556.5320434570312,554.8067626953125,1736755.0,554.8067626953125,554.8067626953125,548.6532542003949,544.373909789459,4.279344410935892,0,0,397.03033447265625
2014-06-09,561.3587646484375,554.517578125,555.62451171875,560.5809326171875,1467518.0,560.5809326171875,560.5809326171875,550.7563269198753,545.1405832690048,5.615743650870513,0,0,397.03033447265625
2014-06-10,562.056884765625,556.3724975585938,558.975341796875,559.0151977539062,1351701.0,559.0151977539062,559.0151977539062,552.2126801115319,545.7969941797718,6.415685931760095,0,0,397.03033447265625
2014-06-11,558.3470458984375,553.5003662109375,556.4722290039062,557.3098754882812,1100112.0,557.3098754882812,557.3098754882812,553.107890100131,546.3394776313454,6.768412468785641,0,0,397.03033447265625
2014-06-12,556.4622192382812,546.9583129882812,555.7741088867188,549.8403930664062,1458493.0,549.8403930664062,549.8403930664062,552.5646943696664,546.4956238942641,6.069070475402327,0,0,397.03033447265625
2014-06-13,550.787841796875,544.0662841796875,550.7479248046875,550.249267578125,1220542.0,550.249267578125,550.249267578125,552.225986241791,546.6429421056401,5.583044136150875,0,0,397.03033447265625
2014-06-16,548.1151733398438,540.037353515625,547.7561645507812,542.789794921875,1702562.0,542.789794921875,542.789794921875,551.0665306070543,546.5159192637772,4.550611343277183,0,0,397.03033447265625
2014-06-17,543.826904296875,537.8533325195312,542.7099609375,541.5232543945312,1444555.0,541.5232543945312,541.5232543945312,550.027581001304,546.3700921660886,3.6574888352154176,0,0,397.03033447265625
2014-06-18,552.0443725585938,542.5105590820312,543.3681640625,551.8548583984375,1741769.0,551.8548583984375,551.8548583984375,550.191592498726,546.5021720754219,3.6894204233041137,0,0,397.03033447265625
2014-06-19,553.4804077148438,547.0081787109375,552.7224731445312,553.3806762695312,2456827.0,553.3806762695312,553.3806762695312,550.4488327808707,546.6510313453466,3.797801435524093,0,0,397.03033447265625
2014-06-20,556.0533447265625,548.885009765625,555.3253784179688,554.836669921875,4508344.0,554.836669921875,554.836669921875,550.7865076179442,546.8200402521703,3.9664673657738376,0,0,397.03033447265625
2014-06-23,563.4530639648438,552.7324829101562,553.6300048828125,563.4031982421875,1536808.0,563.4031982421875,563.4031982421875,551.8143120558512,547.182484408104,4.631827647747286,0,0,397.03033447265625
2014-06-24,571.078125,559.4739379882812,563.6425170898438,563.0740966796875,2207143.0,563.0740966796875,563.0740966796875,552.7178076244812,547.5245998934129,5.193207731068355,0,0,397.03033447265625
2014-06-25,578.3720703125,563.6724243164062,563.7123413085938,577.065673828125,1969392.0,577.065673828125,577.065673828125,555.1617041884276,548.3201307367655,6.841573451662157,0,0,397.03033447265625
2014-06-26,580.8552856445312,570.2843017578125,579.4092407226562,574.4229125976562,1741969.0,574.4229125976562,574.4229125976562,557.3409239453237,549.1124735436754,8.228450401648274,0,0,397.03033447265625
2014-06-27,578.2823486328125,572.2289428710938,575.5996704101562,575.6595458984375,2236925.0,575.6595458984375,575.6595458984375,559.6357716280456,550.0047234828228,9.631048145222849,0,0,397.03033447265625
2014-06-30,577.983154296875,573.1763305664062,577.0756225585938,573.7048950195312,1313797.0,573.7048950195312,573.7048950195312,561.5084002306286,550.8510636087277,10.657336621900868,0,0,397.03033447265625
2014-07-01,582.7999267578125,575.0711669921875,576.736572265625,581.0746459960938,1447965.0,581.0746459960938,581.0746459960938,564.2779119467186,551.9988219843943,12.279089962324292,0,0,397.03033447265625
2014-07-02,583.8370971679688,578.8009033203125,581.7528076171875,580.7406005859375,1056392.0,580.7406005859375,580.7406005859375,566.671725881358,553.1200968688161,13.55162901254198,1,10,397.03033447265625
2014-07-03,583.4082641601562,579.3294677734375,581.7528076171875,583.1290283203125,714155.0,583.1290283203125,583.1290283203125,569.2159596796705,554.3647769147043,14.851182764966211,0,10,420.91461181640625
2014-07-07,584.8243408203125,578.0031127929688,582.1616821289062,580.6558227539062,1064615.0,580.6558227539062,580.6558227539062,571.0488553647458,555.494920471329,15.553934893416795,0,10,396.18255615234375
2014-07-08,577.9412841796875,564.5849609375,576.078369140625,569.5263671875,1909528.0,569.5263671875,569.5263671875,570.8042272682263,556.0997927580689,14.704434510157398,1,20,284.88800048828125
2014-07-09,575.1409301757812,567.8170776367188,570.0150146484375,574.502685546875,1116758.0,574.502685546875,574.502685546875,571.404239603948,556.9007961953589,14.503443408589078,0,20,384.41436767578125
2014-07-10,575.0112915039062,563.4630126953125,564.3605346679688,569.5363159179688,1356715.0,569.5363159179688,569.5363159179688,571.1030883583988,557.447343142738,13.655745215660886,0,20,285.08697509765625
2014-07-11,579.2596435546875,569.85546875,570.3441162109375,577.59423828125,1621740.0,577.59423828125,577.59423828125,572.1286702140972,558.3013584270799,13.827311787017265,0,20,446.24542236328125
2014-07-14,583.6077270507812,576.4473876953125,581.0048217773438,583.2686157226562,1854076.0,583.2686157226562,583.2686157226562,573.8715131129136,559.3493428804652,14.522170232448389,1,30,559.7329711914074
2014-07-15,584.2010498046875,574.9813842773438,584.13623046875,583.1788940429688,1623044.0,583.1788940429688,583.1788940429688,575.2058350225963,560.2658963780965,14.939938644499762,-1,20,503.7043253580737
2014-07-16,586.7890014648438,580.60595703125,586.3900756835938,581.064697265625,1397125.0,581.064697265625,581.064697265625,575.9129879725521,560.9394112602288,14.973576712323279,0,20,482.5623575846362
2014-07-17,579.3992309570312,567.0531616210938,577.9432373046875,572.1591186523438,3016559.0,572.1591186523438,572.1591186523438,575.5146292017139,561.2588485356463,14.255780666067608,0,20,393.5065714518237
2014-07-18,595.1659545898438,580.406494140625,591.3764038085938,593.45068359375,4014191.0,593.45068359375,593.45068359375,577.358095235291,562.1465415250134,15.211553710277599,0,20,606.4222208658862
2014-07-21,592.7725219726562,583.630615234375,590.1298217773438,587.8560180664062,2062146.0,587.8560180664062,587.8560180664062,578.3028191208857,562.7672727357649,15.535546385120824,-1,10,650.5838012695324
2014-07-22,598.0081787109375,588.9829711914062,589.1026000976562,593.1116333007812,1699152.0,593.1116333007812,593.1116333007812,579.6448381396762,563.5050498945974,16.139788245078762,-1,0,703.1399536132812
2014-07-23,596.2130737304688,590.8777465820312,591.6057739257812,594.3482055664062,1233176.0,594.3482055664062,594.3482055664062,580.9467759805333,564.2377750035795,16.709000976953803,0,0,703.1399536132812
2014-07-24,597.8585815429688,590.1497192382812,594.8169555664062,591.7254028320312,1035134.0,591.7254028320312,591.7254028320312,581.9488519166226,564.9233947013529,17.02545721526974,0,0,703.1399536132812
2014-07-25,590.239501953125,585.4227294921875,588.7835083007812,587.4072875976562,932453.0,587.4072875976562,587.4072875976562,582.4538176534415,565.4814459063282,16.972371747113357,0,0,703.1399536132812
2014-07-28,590.8777465820312,583.1519775390625,586.4598999023438,588.9829711914062,986802.0,588.9829711914062,588.9829711914062,583.0599291171822,566.0667755168629,16.99315360031926,0,0,703.1399536132812
2014-07-29,588.0853881835938,581.9173583984375,587.1380004882812,584.006591796875,1349896.0,584.006591796875,584.006591796875,583.1448638130119,566.4986093837201,16.64625442929173,0,0,703.1399536132812
2014-07-30,587.885986328125,582.4010009765625,584.9440307617188,585.8116455078125,1016483.0,585.8116455078125,585.8116455078125,583.3846018177716,566.9644193780241,16.420182439747464,0,0,703.1399536132812
